activity,disc,duration,id,rating,title,track,trackartist,trackurl
2,1,125,siro300VariousArtists-SincerityIsTheKey,1,These Red Hair Make Me Feel Like Myself,5,Fabiorosho,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-05-Fabiorosho-TheseRedHairMakeMeFeelLikeMyself.mp3
2,1,364,siro300VariousArtists-SincerityIsTheKey,1,The Air,6,Golgotha Communications Ltd.,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-06-GolgothaCommunicationsLtd.-TheAir.mp3
2,1,346,siro300VariousArtists-SincerityIsTheKey,2,The Vain Search For Archaea,7,Xenodrome,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-07-Xenodrome-TheVainSearchForArchaea.mp3
3,1,190,siro300VariousArtists-SincerityIsTheKey,2,Mecharaknoid,8,2nnt,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-08-2nnt-Mecharaknoid.mp3
3,1,146,siro300VariousArtists-SincerityIsTheKey,2,Hypershit (Deep Down Dancecore),9,Annoying Ringtone,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-09-AnnoyingRingtone-HypershitdeepDownDancecore.mp3
2,1,180,siro300VariousArtists-SincerityIsTheKey,1,Broke2 Da Club,10,Koobaatoo Asparagus & Hlo,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-10-KoobaatooAsparagusHlo-Broke2DaClub.mp3
1,1,250,siro300VariousArtists-SincerityIsTheKey,2,Ocean Beach,11,Subterrestrial,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-11-Subterrestrial-OceanBeach.mp3
2,1,449,siro300VariousArtists-SincerityIsTheKey,2,The End of Eternity,12,Iranon,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-12-Iranon-TheEndOfEternity.mp3
2,1,294,siro300VariousArtists-SincerityIsTheKey,2,Tortured Photograph,13,Material Action,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-13-MaterialAction-TorturedPhotograph.mp3
1,1,340,siro300VariousArtists-SincerityIsTheKey,2,The Divine Healer,14,John 3:16,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-14-John316-TheDivineHealer.mp3
1,1,608,siro300VariousArtists-SincerityIsTheKey,2,A Man,15,Microwaved & Michael Gira,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/1-15-MicrowavedMichaelGira-AMan.mp3
2,2,276,siro300VariousArtists-SincerityIsTheKey,3,Lost Paradisio,1,GL[D],http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-01-Gld-LostParadisio.mp3
3,2,324,siro300VariousArtists-SincerityIsTheKey,3,Get Fucked,2,Skrubz,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-02-Skrubz-GetFucked.mp3
2,2,234,siro300VariousArtists-SincerityIsTheKey,2,That Moment With You (Instrumental),3,Poulbo,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-03-Poulbo-ThatMomentWithYouinstrumental.mp3
2,2,214,siro300VariousArtists-SincerityIsTheKey,2,We Should Be Safe,4,Kn'K,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-04-Knk-WeShouldBeSafe.mp3
1,2,296,siro300VariousArtists-SincerityIsTheKey,3,El Peso,5,Reecea,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-05-Reecea-ElPeso.mp3
2,2,289,siro300VariousArtists-SincerityIsTheKey,2,Hadran,6,Nonima,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-06-Nonima-Hadran.mp3
2,2,199,siro300VariousArtists-SincerityIsTheKey,1,Fields (Dreamlike),7,Ars Sonor & Meklabor,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-07-ArsSonorMeklabor-Fieldsdreamlike.mp3
2,2,24,siro300VariousArtists-SincerityIsTheKey,1,I PISS ON SOPA-PIPA-ACTA,8,Your Name,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-08-YourName-IPissOnSopa-pipa-acta.mp3
2,2,327,siro300VariousArtists-SincerityIsTheKey,2,Vampire Salt ,9,Marc Broude,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-09-MarcBroude-VampireSalt.mp3
2,2,238,siro300VariousArtists-SincerityIsTheKey,1,WeiÃŸe Frau in the bath,10,3MUSIC,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-10-3music-WeieFrauInTheBath.mp3
2,2,237,siro300VariousArtists-SincerityIsTheKey,2,Recuerdo de un recuerdo,11,Topi Reta,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-11-TopiReta-RecuerdoDeUnRecuerdo.mp3
1,2,725,siro300VariousArtists-SincerityIsTheKey,1,Tales From Cryptographic Options,12,Avs_silvester,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-12-Avs_silvester-TalesFromCryptographicOptions.mp3
2,2,200,siro300VariousArtists-SincerityIsTheKey,1,Into A Dark Mind,13,DÃ¸d Beverte,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-13-DdBeverte-IntoADarkMind.mp3
2,2,127,siro300VariousArtists-SincerityIsTheKey,1,Bloated,14,Lezet,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-14-Lezet-Bloated.mp3
2,2,438,siro300VariousArtists-SincerityIsTheKey,1,No Input Wallerus,15,RedSK,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-15-Redsk-NoInputWallerus.mp3
2,2,600,siro300VariousArtists-SincerityIsTheKey,1,"No Sleep Til Bayreuth (The Man,The Mystics,The Music)",16,Sean Derrick Cooper Marquardt,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/2-16-SeanDerrickCooperMarquardt-NoSleepTilBayreuththeMantheMysticstheMusic.mp3
2,3,751,siro300VariousArtists-SincerityIsTheKey,2,No Escape,1,Hu Creix,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-01-HuCreix-NoEscape.mp3
2,3,336,siro300VariousArtists-SincerityIsTheKey,2,Shimmy On Down to Mediocraty,2,KaraKara,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-02-Karakara-ShimmyOnDownToMediocraty.mp3
2,3,416,siro300VariousArtists-SincerityIsTheKey,2,iPunk (Exclusive HarmonicOvertureEdit),3,The Captain Kirk on LSD Experience,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-03-TheCaptainKirkOnLsdExperience-Ipunkexclusiveharmonicovertureedit.mp3
3,3,71,siro300VariousArtists-SincerityIsTheKey,1,Hill Hates,4,Randomatik Blast,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-04-RandomatikBlast-HillHates.mp3
2,3,235,siro300VariousArtists-SincerityIsTheKey,1,Extraction,5,Porion,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-05-Porion-Extraction.mp3
2,3,85,siro300VariousArtists-SincerityIsTheKey,1,desorden al telÃ©fono,6,hiyohiyoipseniyo,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-06-Hiyohiyoipseniyo-DesordenAlTelfono.mp3
1,3,592,siro300VariousArtists-SincerityIsTheKey,2,2012 Open The Gate,7,Hataken,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-07-Hataken-2012OpenTheGate.mp3
2,3,105,siro300VariousArtists-SincerityIsTheKey,1,Nexus,8,Mass Hypnotized,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-08-MassHypnotized-Nexus.mp3
2,3,151,siro300VariousArtists-SincerityIsTheKey,2,Temporal Disjuncture,9,FluiD,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-09-Fluid-TemporalDisjuncture.mp3
2,3,286,siro300VariousArtists-SincerityIsTheKey,3,Eye Of Set,10,HoodooEngine,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-10-Hoodooengine-EyeOfSet.mp3
1,3,617,siro300VariousArtists-SincerityIsTheKey,1,Burning Bridges,11,Syrinx,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-11-Syrinx-BurningBridges.mp3
2,3,374,siro300VariousArtists-SincerityIsTheKey,2,Sects Pestilence Plague and Turmoil,12,Ohotniki za Golovami,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-12-OhotnikiZaGolovami-SectsPestilencePlagueAndTurmoil.mp3
2,3,325,siro300VariousArtists-SincerityIsTheKey,1,Prayer,13,MushroomWavved Collar,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-13-MushroomwavvedCollar-Prayer.mp3
2,3,363,siro300VariousArtists-SincerityIsTheKey,3,Taiga,14,Zero Nowhere,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/3-14-ZeroNowhere-Taiga.mp3
1,4,216,siro300VariousArtists-SincerityIsTheKey,2,Darlin' Slut,1,KargO,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-01-Kargo-DarlinSlut.mp3
2,4,256,siro300VariousArtists-SincerityIsTheKey,2,Dbstp004,2,Asmik,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-02-Asmik-Dbstp004.mp3
3,4,356,siro300VariousArtists-SincerityIsTheKey,2,Source return's,3,Skyzo Maniak,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-03-SkyzoManiak-SourceReturns.mp3
2,4,151,siro300VariousArtists-SincerityIsTheKey,2,F*ck you SOPA,4,xTremLawyer,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-04-Xtremlawyer-F_ckYouSopa.mp3
1,4,272,siro300VariousArtists-SincerityIsTheKey,2,SB 5-0ne-5,5,3bc,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-05-3bc-Sb5-0ne-5.mp3
2,4,312,siro300VariousArtists-SincerityIsTheKey,3,Digitalism - Pogo (ADD ver),6,ADD,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-06-Add-Digitalism-PogoaddVer.mp3
2,4,193,siro300VariousArtists-SincerityIsTheKey,2,Untitled Instrumental,7,First Dream,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-07-FirstDream-UntitledInstrumental.mp3
2,4,252,siro300VariousArtists-SincerityIsTheKey,2,No Different To Anyone,8,The Corporations Killers,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-08-TheCorporationsKillers-NoDifferentToAnyone.mp3
3,4,85,siro300VariousArtists-SincerityIsTheKey,1,Too Miss Natooree [We Love Japanoise],9,TheSonnyBono,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-09-Thesonnybono-TooMissNatooreeweLoveJapanoise.mp3
3,4,338,siro300VariousArtists-SincerityIsTheKey,1,Switch Blade That Fat Bitch Lucy Fur,10,Iamdeadsmiles58,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-10-Iamdeadsmiles58-SwitchBladeThatFatBitchLucyFur.mp3
2,4,209,siro300VariousArtists-SincerityIsTheKey,2,Internet Love,11,Electro Plus,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-11-ElectroPlus-InternetLove.mp3
2,4,262,siro300VariousArtists-SincerityIsTheKey,2,Halves of the Puzzle Remix,12,Marc OFX & Doctor Noodle,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-12-MarcOfxDoctorNoodle-HalvesOfThePuzzleRemix.mp3
1,4,384,siro300VariousArtists-SincerityIsTheKey,1,Promoting Digestion By Gastric Juices,13,Zreen Toyz,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-13-ZreenToyz-PromotingDigestionByGastricJuices.mp3
2,4,144,siro300VariousArtists-SincerityIsTheKey,2,Track 14,14,Unknow Artist,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-14-UnknowArtist-Track14.mp3
2,4,193,siro300VariousArtists-SincerityIsTheKey,1,Sublimation Of An Inclination,15,The Tleilaxu Music Machine,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-15-TheTleilaxuMusicMachine-SublimationOfAnInclination.mp3
2,4,210,siro300VariousArtists-SincerityIsTheKey,1,Computer Sounds,16,Kai Nobuko,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-16-KaiNobuko-ComputerSounds.mp3
2,4,111,siro300VariousArtists-SincerityIsTheKey,1,Boston,17,Natsunogogo,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-17-Natsunogogo-Boston.mp3
2,4,149,siro300VariousArtists-SincerityIsTheKey,1,no Good (well produced shit),18,Flashroyal,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-18-Flashroyal-NoGoodwellProducedShit.mp3
2,4,155,siro300VariousArtists-SincerityIsTheKey,1,edding 345,19,Genetic Trance,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-19-GeneticTrance-Edding345.mp3
1,4,549,siro300VariousArtists-SincerityIsTheKey,1,Hymne d'un homme qui se noie,20,Rainbow Valley,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-20-RainbowValley-HymneDunHommeQuiSeNoie.mp3
1,5,376,siro300VariousArtists-SincerityIsTheKey,2,Don't Cut Me Up Too Much Plz....,1,Hugo,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-01-Hugo-DontCutMeUpTooMuchPlz.....mp3
2,5,249,siro300VariousArtists-SincerityIsTheKey,2,I See The Squirrels Outside In The Sunshine Of Delight,2,Origami Repetika,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-02-OrigamiRepetika-ISeeTheSquirrelsOutsideInTheSunshineOfDelight.mp3
1,5,320,siro300VariousArtists-SincerityIsTheKey,2,heart of a ghoul,3,iampervert,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-03-Iampervert-HeartOfAGhoul.mp3
3,5,123,siro300VariousArtists-SincerityIsTheKey,1,990343,4,VI_KING!,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-04-Vi_king-990343.mp3
2,5,329,siro300VariousArtists-SincerityIsTheKey,2,Happy Place,5,Elechronica,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-05-Elechronica-HappyPlace.mp3
3,5,506,siro300VariousArtists-SincerityIsTheKey,1,The Thunder Dance,6,Sascha MÃ¼ller,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-06-SaschaMller-TheThunderDance.mp3
2,5,256,siro300VariousArtists-SincerityIsTheKey,2,Lightweaver,7,Evert Jan Smink,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-07-EvertJanSmink-Lightweaver.mp3
2,5,275,siro300VariousArtists-SincerityIsTheKey,2,Winter Swing,8,Sodomize me,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-08-SodomizeMe-WinterSwing.mp3
2,5,248,siro300VariousArtists-SincerityIsTheKey,1,ken la kalama pona tawa sina,9,iky iky,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-09-IkyIky-KenLaKalamaPonaTawaSina.mp3
2,5,267,siro300VariousArtists-SincerityIsTheKey,2,For You,10,Jared C. Balogh,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-10-JaredC.Balogh-ForYou.mp3
1,5,417,siro300VariousArtists-SincerityIsTheKey,2,Asteroid 116,11,Bedawang,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-11-Bedawang-Asteroid116.mp3
2,5,601,siro300VariousArtists-SincerityIsTheKey,1,A Prophetic Dream Laced With Chamomile (live),12,Consistency Nature,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-12-ConsistencyNature-APropheticDreamLacedWithChamomilelive.mp3
2,5,152,siro300VariousArtists-SincerityIsTheKey,1,When It Turns Around,13,Hollywood Video Game Kill-Bot,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-13-HollywoodVideoGameKillBot-WhenItTurnsAround.mp3
2,5,680,siro300VariousArtists-SincerityIsTheKey,1,Murder VIP (feat. Bug Z Lux),14,Dj Kaos,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/5-14-DjKaos-MurderVipfeat.BugZLux.mp3
2,6,438,siro300VariousArtists-SincerityIsTheKey,3,ArdÃ¨che Fair Use,1,L'ardÃ©chois,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-01-Lardchois-ArdcheFairUse.mp3
3,6,325,siro300VariousArtists-SincerityIsTheKey,2,Polytheism,2,Fluorescent & Preserver,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-02-FluorescentPreserver-Polytheism.mp3
2,6,341,siro300VariousArtists-SincerityIsTheKey,2,Everyday,3,Milf Lover 2000 A.D.,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-03-MilfLover2000A.d.-Everyday.mp3
2,6,154,siro300VariousArtists-SincerityIsTheKey,2,Meaw Meow,4,Toxic Chicken,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-04-ToxicChicken-MeawMeow.mp3
3,6,296,siro300VariousArtists-SincerityIsTheKey,1,morning 18,5,Ahtictap,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-05-Ahtictap-Morning18.mp3
2,6,147,siro300VariousArtists-SincerityIsTheKey,1,Instincts,6,KTNISH,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-06-Ktnish-Instincts.mp3
2,6,243,siro300VariousArtists-SincerityIsTheKey,2,Pancakes,7,Moustache Adhesive,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-07-MoustacheAdhesive-Pancakes.mp3
3,6,300,siro300VariousArtists-SincerityIsTheKey,1,Kingston Town Beware My Goat,8,The Pink Blob,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-08-ThePinkBlob-KingstonTownBewareMyGoat.mp3
2,6,344,siro300VariousArtists-SincerityIsTheKey,1,smile for a while like a Crocodile sitting with style near the Nile with Gomer Pile deeply in denial,9,c4,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-09-C4-SmileForAWhileLikeACrocodileSittingWithStyleNearTheNileWithGomerPileDeeplyInDenial.mp3
2,6,130,siro300VariousArtists-SincerityIsTheKey,1,The Screaming Tunnel,10,Lee Rosevere,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-10-LeeRosevere-TheScreamingTunnel.mp3
3,6,192,siro300VariousArtists-SincerityIsTheKey,2,Lonely night,11,Aden Ã”hm,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-11-Adenhm-LonelyNight.mp3
2,6,91,siro300VariousArtists-SincerityIsTheKey,2,New Alamut,12,Bradley The Buyer,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-12-BradleyTheBuyer-NewAlamut.mp3
2,6,317,siro300VariousArtists-SincerityIsTheKey,2,Chiken Beat,13,Antoine Young,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-13-AntoineYoung-ChikenBeat.mp3
2,6,424,siro300VariousArtists-SincerityIsTheKey,1,Poke 3,14,Sven Meyer,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-14-SvenMeyer-Poke3.mp3
2,6,105,siro300VariousArtists-SincerityIsTheKey,2,ya zjivy,15,Kalciy a.k.a. Ca,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-15-KalciyA.k.a.Ca-YaZjivy.mp3
2,6,414,siro300VariousArtists-SincerityIsTheKey,2,terra selvaggia,16,Terra Selvaggia,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/6-16-TerraSelvaggia-TerraSelvaggia.mp3
1,7,240,siro300VariousArtists-SincerityIsTheKey,3,Innocenza (version II),1,Aseptic Void,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-01-AsepticVoid-InnocenzaversionIi.mp3
2,7,266,siro300VariousArtists-SincerityIsTheKey,2,"Suffocation, my Master",2,Cunt Fuckula,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-02-CuntFuckula-SuffocationMyMaster.mp3
1,7,219,siro300VariousArtists-SincerityIsTheKey,2,nightmare inside a damaged brain,3,sOuL_sCientiSt,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-03-Soul_scientist-NightmareInsideADamagedBrain.mp3
2,7,171,siro300VariousArtists-SincerityIsTheKey,1,Nihilistic Barriers,4,Painburn,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-04-Painburn-NihilisticBarriers.mp3
1,7,285,siro300VariousArtists-SincerityIsTheKey,2,Through The Flames,5,Cold Metal Future,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-05-ColdMetalFuture-ThroughTheFlames.mp3
2,7,267,siro300VariousArtists-SincerityIsTheKey,1,Westsideways,6,Loose Link,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-06-LooseLink-Westsideways.mp3
2,7,27,siro300VariousArtists-SincerityIsTheKey,1,Pure Mouth Spit,7,Sid Yiddish,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-07-SidYiddish-PureMouthSpit.mp3
1,7,320,siro300VariousArtists-SincerityIsTheKey,2,Alone,8,Covolux,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/4-08-TheCorporationsKillers-NoDifferentToAnyone.mp3
1,7,222,siro300VariousArtists-SincerityIsTheKey,3,A Girl I Wish I Had Never Met [Flaying Your Name Off of My Arm],9,dngl,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-09-Dngl-AGirlIWishIHadNeverMetflayingYourNameOffOfMyArm.mp3
2,7,124,siro300VariousArtists-SincerityIsTheKey,1,2FZ,10,d0x10,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-10-D0x10-2fz.mp3
2,7,56,siro300VariousArtists-SincerityIsTheKey,1,The Tracker box palace,11,Playing with nuns,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-11-PlayingWithNuns-TheTrackerBoxPalace.mp3
2,7,203,siro300VariousArtists-SincerityIsTheKey,1,The Big Pearly Crookid Teeth,12,Trans Atlantic Rage,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-12-TransAtlanticRage-TheBigPearlyCrookidTeeth.mp3
1,7,240,siro300VariousArtists-SincerityIsTheKey,1,Last Breath,13,Neuronic Org.,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-13-NeuronicOrg.-LastBreath.mp3
2,7,509,siro300VariousArtists-SincerityIsTheKey,2,R'lyeh,14,ExomÃ¨ne,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-14-Exomne-Rlyeh.mp3
2,7,597,siro300VariousArtists-SincerityIsTheKey,1,Malevolent Cannibalistic Spirit,15,The Musk-rat Cult,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-15-TheMusk-ratCult-MalevolentCannibalisticSpirit.mp3
2,7,129,siro300VariousArtists-SincerityIsTheKey,2,Le Silence...,16,Moonsugar,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-16-Moonsugar-LeSilence....mp3
2,7,406,siro300VariousArtists-SincerityIsTheKey,1,Mimpiku Buram dan Berkabut,17,Expert Toneless,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-17-ExpertToneless-MimpikuBuramDanBerkabut.mp3
1,7,302,siro300VariousArtists-SincerityIsTheKey,3,Fire Walk With Us (Drone Version),18,Hectic Head & Pollux,http://www.archive.org/download/siro300VariousArtists-SincerityIsTheKey/7-18-HecticHeadPollux-FireWalkWithUsdroneVersion.mp3
3,1,284,stqk008,4,Stoned Discoball,1,NiHiL,http://www.archive.org/download/stqk008/STQK008_01_-_NiHiL_-_Stoned_Discoball.mp3
2,1,353,stqk008,3,All that Matters,2,Professor Kliq,http://www.archive.org/download/stqk008/STQK008_02_-_Professor_Kliq_-_All_that_Matters.mp3
3,1,301,stqk008,3,Zero Kill,3,The Crossfaders,http://www.archive.org/download/stqk008/STQK008_03_-_The_Crossfaders_-_Zero_Kill.mp3
3,1,343,stqk008,3,Unleash the Beast,4,Dangerdisko,http://www.archive.org/download/stqk008/STQK008_04_-_Dangerdisko_-_Unleash_the_Beast.mp3
2,1,237,stqk008,2,N!T!F!T!,5,Axton Frick,http://www.archive.org/download/stqk008/STQK008_05_-_Axton_Frick_-_NTFT.mp3
3,1,295,stqk008,2,Not an Anthem,6,The Clown,http://www.archive.org/download/stqk008/STQK008_06_-_The_Clown_-_Not_an_Anthem.mp3
3,1,165,stqk008,3,Do you Like Nerter?,7,Nerter,http://www.archive.org/download/stqk008/STQK008_07_-_Nerter_-_Do_you_Like_Nerter.mp3
3,1,225,stqk008,4,"Goode, Heaven, Evil, Hell",8,Is,http://www.archive.org/download/stqk008/STQK008_01_-_NiHiL_-_Stoned_Discoball.mp3
1,1,140,stqk008,3,Julie Star (Unplugged),9,Sebastian Love,http://www.archive.org/download/stqk008/STQK008_09_-_Sebastian_Love_-_Julie_Star_Unplugged.mp3
2,1,315,BOLTDIGI022,3,Long Way Home (Mint's Clockwork Funfair Remix),1,Christa Vi,http://www.archive.org/download/BOLTDIGI022/01_Long_Way_Home_Mint_Clockwork_Funfair_Remix.mp3
2,1,331,BOLTDIGI022,2,Remote Eyes (Dialog> Electrobeatz Remix),2,Mint,http://www.archive.org/download/BOLTDIGI022/02_Remote_Eyes_Dialog_Electrobeatz_Remix.mp3
2,1,360,BOLTDIGI022,3,Pencilsnap (Mint's Epic Remix),3,Reason or Romanza,http://www.archive.org/download/BOLTDIGI022/03_Pencil_Snap_Mint_Epic_Remix.mp3
2,1,153,SCL-TM002,3,Fuck Like An Animal,1,Break The Bans,http://www.archive.org/download/SCL-TM002/01_breakTheBans-FuckLikeAnAnimal.mp3
3,1,72,SCL-TM002,2,Never Go Low,2,Coral Milky Caps,http://www.archive.org/download/SCL-TM002/02_coralMilkyCaps-NeverGoLow.mp3
3,1,119,SCL-TM002,1,,3,Dirty Penis,http://www.archive.org/download/SCL-TM002/03_dirtyPenis-SpaceLarvae.mp3
3,1,180,SCL-TM002,3,Will I See You Again?,4,Mess,http://www.archive.org/download/SCL-TM002/04_mess-WillISeeYouAgain.mp3
3,1,58,SCL-TM002,1,Recepie of Love,5,The Zombiecops,http://www.archive.org/download/SCL-TM002/05_theZombiecops-RecepieOfLove.mp3
2,1,155,SCL-TM002,4,My life,6,Inna Pivars & The Tsoys,http://www.archive.org/download/SCL-TM002/06_innaPivars-MyLife...mp3
2,1,112,SCL-TM002,2,Tell Me Why,7,The Bluebirds,http://www.archive.org/download/SCL-TM002/07_theBluebirdsTellMeWhy.mp3
0,1,120,FNet050,0,2 Minutes Till Death,1,My Own Cubic Stone,http://www.archive.org/download/FNet050/01.My_Own_Cubic_Stone-2_Minutes_Till_Death.mp3
0,1,120,FNet050,0,Coastal Erosion (Eroded Edit),2,Sendy,http://www.archive.org/download/FNet050/02.Sendy-Coastal_Erosion_Eroded_Edit.mp3
0,1,120,FNet050,0,Grim Mountain,3,Hardy KÃ¼ster,http://www.archive.org/download/FNet050/03.Hardy_Kuster-Grim_Mountain.mp3
0,1,120,FNet050,0,Happy Atoms,4,L.Bridge,http://www.archive.org/download/FNet050/04.L.Bridge-Happy_Atoms.mp3
0,1,120,FNet050,0,Lali,5,Leithal,http://www.archive.org/download/FNet050/05.Leithal-Lali.mp3
0,1,120,FNet050,0,Vlugfix,6,Prisp,http://www.archive.org/download/FNet050/06.Prisp-Vlugfix.mp3
0,1,120,FNet050,0,Chattering Circuits,7,Sevish,http://www.archive.org/download/FNet050/07.Sevish-Chattering_Circuits.mp3
