UID;Artist Name;Track Title;Album Title;Date;Genre;Style;Length;Release;Publisher;Album Artist;Rating;Mood;Track Number;Total Tracks;Disc Number;Total Discs;URL;Play count;First played;Last played;Play stamp;Track URL
vadcv00827lo04;Revolution Void;Line of Flight;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;361;?;Community Audio;Various Artists;4;2;04;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;3;2013-02-16 18:45:17;2013-04-20 21:15:00;2013-02-16 18:45:17, 2013-02-16 21:27:15, 2013-04-20 21:15:00;?
vadcv00847f05;Cool Cavemen;Fusion;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;274;?;Community Audio;Various Artists;?;?;05;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 18:51:18;2013-02-16 18:51:18;2013-02-16 18:51:18;?
vadcv00892bb06;The Rabbits;Brick Boots;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;189;?;Community Audio;Various Artists;2;2;06;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 18:55:51;2013-02-16 18:55:51;2013-02-16 18:55:51;?
vadcv00811d07;Nine Inch Nails;Discipline;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;259;?;Community Audio;Various Artists;?;?;07;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;2;2013-02-16 18:57:46;2013-02-16 20:28:30;2013-02-16 18:57:46, 2013-02-16 20:28:30;?
vadcv00828tr08;CONFUSION IS NEXT;The River;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;399;?;Community Audio;Various Artists;2;3;08;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 20:30:07;2013-02-16 20:30:07;2013-02-16 20:30:07;?
vadcv00876is09;Panic Ensemble;I Saw My Lady Weep;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;118;?;Community Audio;Various Artists;?;?;09;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 20:32:37;2013-02-16 20:32:37;2013-02-16 20:32:37;?
vadcv00824l10;the Slowdowns;L'Ignorance;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;238;?;Community Audio;Various Artists;?;?;10;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 20:34:35;2013-02-16 20:34:35;2013-02-16 20:34:35;?
vadcv00883st11;Loveshadow;Seedin Time in The Oak Room (feat Calendar Girl);Dolebrai Compilation Vol. 02;2008;Pop;Compilation;226;?;Community Audio;Various Artists;?;?;11;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 20:38:32;2013-02-16 20:38:32;2013-02-16 20:38:32;?
vadcv00889gt12;Veer;Greet The World With A Smile;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;291;?;Community Audio;Various Artists;2;2;12;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 20:42:18;2013-02-16 20:42:18;2013-02-16 20:42:18;?
vadcv00892vd13;Organic VS Volfoniq;Volforganic dub;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;367;?;Community Audio;Various Artists;2;2;13;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 20:46:33;2013-02-16 20:46:33;2013-02-16 20:46:33;?
vadcv00813t14;Beatmapper;Tattoo;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;277;?;Community Audio;Various Artists;3;2;14;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 17:00:58;2013-02-16 17:00:58;2013-02-16 17:00:58;?
vadcv00846ab15;Givichy Universal;Asian Backroom (feat. Davias);Dolebrai Compilation Vol. 02;2008;Pop;Compilation;236;?;Community Audio;Various Artists;?;?;15;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;2;2013-02-16 20:49:10;2013-03-30 16:13:46;2013-02-16 20:49:10, 2013-03-30 16:13:46;?
vadcv00870wa16;Super Multifaros;We Are Giants;Dolebrai Compilation Vol. 02;2008;Pop;Compilation;226;?;Community Audio;Various Artists;?;?;16;16;1;1;http://archive.org/details/DolebraiCompilationVol.02;1;2013-02-16 20:53:06;2013-02-16 20:53:06;2013-02-16 20:53:06;?
dig01587dw01;Yan Ots;Dancin' With The Sax (Original Mix);Dancin' With The Sax EP;2007;Electronic;House;360;dig015;Diggarama;Yan Ots;2;2;01;04;1;1;http://archive.org/details/dig015_dancin_with_the_sax_ep;2;2013-02-17 13:46:23;2013-04-24 00:04:20;2013-02-17 13:46:23, 2013-04-24 00:04:20;?
dig01539dw03;Yan Ots;Dancin' With The Sax (Big Room Solo Dub);Dancin' With The Sax EP;2007;Electronic;House;343;dig015;Diggarama;Yan Ots;2;2;03;04;1;1;http://archive.org/details/dig015_dancin_with_the_sax_ep;1;2013-02-14 23:23:25;2013-02-14 23:23:25;2013-02-14 23:23:25;?
dig01510dw04;Yan Ots;Dancin With The Sax (Latin Dub Mix);Dancin' With The Sax EP;2007;Electronic;House;279;dig015;Diggarama;Yan Ots;2;3;04;04;1;1;http://archive.org/details/dig015_dancin_with_the_sax_ep;1;2013-03-23 19:51:28;2013-03-23 19:51:28;2013-03-23 19:51:28;?
EKTLP0229mp01;Xamanist;Machu Picchu;Initiation;2009;Electronic;Trance;428;EKTLP02;Ektoplazm;Xamanist;3;3;01;09;1;1;http://archive.org/details/EKTLP02;1;2013-03-31 11:11:43;2013-03-31 11:11:43;2013-03-31 11:11:43;?
EKTLP0217ds02;Xamanist;Dancing Samadhi;Initiation;2009;Electronic;Trance;435;EKTLP02;Ektoplazm;Xamanist;3;2;02;09;1;1;http://archive.org/details/EKTLP02;1;2013-04-16 17:45:17;2013-04-16 17:45:17;2013-04-16 17:45:17;?
EKTLP0260ta03;Xamanist;Truth And Beauty;Initiation;2009;Electronic;Trance;449;EKTLP02;Ektoplazm;Xamanist;3;3;03;09;1;1;http://archive.org/details/EKTLP02;1;2013-02-14 21:48:58;2013-02-14 21:48:58;2013-02-14 21:48:58;?
EKTLP0209at04;Xamanist;Across The Universe;Initiation;2009;Electronic;Trance;427;EKTLP02;Ektoplazm;Xamanist;3;3;04;09;1;1;http://archive.org/details/EKTLP02;1;2013-03-02 22:13:10;2013-03-02 22:13:10;2013-03-02 22:13:10;?
EKTLP0201ti05;Xamanist;This Is A Warning;Initiation;2009;Electronic;Trance;460;EKTLP02;Ektoplazm;Xamanist;2;3;05;09;1;1;http://archive.org/details/EKTLP02;1;2013-04-24 00:06:59;2013-04-24 00:06:59;2013-04-24 00:06:59;?
EKTLP0219i06;Xamanist;Intergalactic;Initiation;2009;Electronic;Trance;466;EKTLP02;Ektoplazm;Xamanist;?;?;06;09;1;1;http://archive.org/details/EKTLP02;1;2013-03-23 20:17:57;2013-03-23 20:17:57;2013-03-23 20:17:57;?
EKTLP0274ij07;Xamanist;I'm Just Amazed;Initiation;2009;Electronic;Trance;501;EKTLP02;Ektoplazm;Xamanist;?;?;07;09;1;1;http://archive.org/details/EKTLP02;1;2013-03-23 20:09:36;2013-03-23 20:09:36;2013-03-23 20:09:36;?
EKTLP0235wm08;Xamanist;White Magik;Initiation;2009;Electronic;Trance;469;EKTLP02;Ektoplazm;Xamanist;?;?;08;09;1;1;http://archive.org/details/EKTLP02;1;2013-03-23 20:01:47;2013-03-23 20:01:47;2013-03-23 20:01:47;?
EKTLP0254a09;Xamanist;Atlantis;Initiation;2009;Electronic;Trance;421;EKTLP02;Ektoplazm;Xamanist;?;?;09;09;1;1;http://archive.org/details/EKTLP02;1;2013-03-23 19:54:46;2013-03-23 19:54:46;2013-03-23 19:54:46;?
jam08523556t01;David & Devine;'Til The Sun Comes;David & Devine;2011;Pop;Soul;185;jam085235;Jamendo;David & Devine;4;2;01;01;1;1;http://archive.org/details/jamendo-085235;2;2012-10-06 22:45:10;2012-11-03 13:44:44;2012-10-06 22:45:10, 2012-11-03 13:44:44;?
corpidex01906iw01;Bobby Baby;I won't dance with you baby tonight (Harry Kofot Remix);Loves to remix Vol. 2;2007;Electronic;Electro;302;corpidex019;Corporate Identity;Bobby Baby;2;2;01;04;1;1;http://archive.org/details/corpidex019;1;2013-02-13 21:35:22;2013-02-13 21:35:22;2013-02-13 21:35:22;?
corpidex01929ts02;Bobby Baby;The Some Place New (Boy In The Cardigan Remix);Loves to remix Vol. 2;2007;Electronic;Electro;318;corpidex019;Corporate Identity;Bobby Baby;2;2;02;04;1;1;http://archive.org/details/corpidex019;2;2013-02-13 21:38:21;2013-04-14 11:36:54;2013-02-13 21:38:21, 2013-04-14 11:36:54;?
corpidex01990iw03;Bobby Baby;I wont dance with you baby tonight (Lucky Misu Remix);Loves to remix Vol. 2;2007;Electronic;Electro;215;corpidex019;Corporate Identity;Bobby Baby;2;2;03;04;1;1;http://archive.org/details/corpidex019;1;2013-04-13 23:23:48;2013-04-13 23:23:48;2013-04-13 23:23:48;?
corpidex01991it04;Bobby Baby;In ten years from now (Acoustic Version);Loves to remix Vol. 2;2007;Electronic;Electro;192;corpidex019;Corporate Identity;Bobby Baby;2;2;04;04;1;1;http://archive.org/details/corpidex019;1;2013-04-16 23:35:39;2013-04-16 23:35:39;2013-04-16 23:35:39;?
frag01103m401;Motor;Motormix 4 TVpow (Fsb Rework);Mammoth;2006;Electronic;Minimal;279;frag011;Fragment;Motor;?;?;01;09;1;1;http://archive.org/details/frag011;?;?;?;?;?
frag01107am02;Motor;Abstract Machine (Cut);Mammoth;2006;Electronic;Minimal;282;frag011;Fragment;Motor;?;?;02;09;1;1;http://archive.org/details/frag011;?;?;?;?;?
frag01132a03;Motor;Asidfake;Mammoth;2006;Electronic;Minimal;385;frag011;Fragment;Motor;?;?;03;09;1;1;http://archive.org/details/frag011;?;?;?;?;?
frag01133d04;Motor;Dub;Mammoth;2006;Electronic;Minimal;242;frag011;Fragment;Motor;2;2;04;09;1;1;http://archive.org/details/frag011;2;2013-02-16 16:02:44;2013-03-03 10:25:58;2013-02-16 16:02:44, 2013-03-03 10:25:58;?
frag01184ej05;Motor;Eyeland (Janet);Mammoth;2006;Electronic;Minimal;426;frag011;Fragment;Motor;?;?;05;09;1;1;http://archive.org/details/frag011;?;?;?;?;?
frag01199ls06;Motor;Last Summer Day;Mammoth;2006;Electronic;Minimal;183;frag011;Fragment;Motor;?;?;06;09;1;1;http://archive.org/details/frag011;?;?;?;?;?
frag01115py07;Motor;Pixels (Yamaha Mix);Mammoth;2006;Electronic;Minimal;401;frag011;Fragment;Motor;?;?;07;09;1;1;http://archive.org/details/frag011;?;?;?;?;?
frag01185g08;Motor;Gok2;Mammoth;2006;Electronic;Minimal;558;frag011;Fragment;Motor;?;?;08;09;1;1;http://archive.org/details/frag011;?;?;?;?;?
frag01140pa09;Motor;Pixels (A & H Mix);Mammoth;2006;Electronic;Minimal;305;frag011;Fragment;Motor;2;2;09;09;1;1;http://archive.org/details/frag011;1;2013-03-29 17:40:50;2013-03-29 17:40:50;2013-03-29 17:40:50;?
post00497m01;sebastian zangar;mutter;die stadt schläft nicht;2013;Electronic;Ambient;188;post004;post global recordings;sebastian zangar;3;1;01;05;1;1;http://archive.org/details/post004;1;2013-04-03 20:35:51;2013-04-03 20:35:51;2013-04-03 20:35:51;?
post00409ds02;sebastian zangar;die stadt schläft nicht;die stadt schläft nicht;2013;Electronic;Ambient;536;post004;post global recordings;sebastian zangar;3;1;02;05;1;1;http://archive.org/details/post004;1;2013-03-28 18:18:59;2013-03-28 18:18:59;2013-03-28 18:18:59;?
post00445k03;sebastian zangar;kind;die stadt schläft nicht;2013;Electronic;Ambient;480;post004;post global recordings;sebastian zangar;3;1;03;05;1;1;http://archive.org/details/post004;1;2013-04-16 21:30:32;2013-04-16 21:30:32;2013-04-16 21:30:32;?
post00472iw04;sebastian zangar;im wald;die stadt schläft nicht;2013;Electronic;Ambient;356;post004;post global recordings;sebastian zangar;2;1;04;05;1;1;http://archive.org/details/post004;1;2013-04-03 20:39:15;2013-04-03 20:39:15;2013-04-03 20:39:15;?
post00428bf05;sebastian zangar;ballade für elektrozaun und soundprism;die stadt schläft nicht;2013;Electronic;Ambient;460;post004;post global recordings;sebastian zangar;3;1;05;05;1;1;http://archive.org/details/post004;1;2013-03-30 20:22:39;2013-03-30 20:22:39;2013-03-30 20:22:39;?
rest03394b01;Kay Grove;Brothers;Brothers EP;2007;Electronic;House;424;rest033;Rest;Kay Grove;2;2;01;05;1;1;http://archive.org/details/rest033-kay_grove_-_brothers_ep;2;2013-04-22 00:04:31;2013-04-23 23:59:36;2013-04-22 00:04:31, 2013-04-23 23:59:36;?
rest033377c02;Kay Grove;7th Corner;Brothers EP;2007;Electronic;House;314;rest033;Rest;Kay Grove;?;?;02;05;1;1;http://archive.org/details/rest033-kay_grove_-_brothers_ep;1;2013-02-13 22:56:27;2013-02-13 22:56:27;2013-02-13 22:56:27;?
rest03328e03;Kay Grove;Expressions;Brothers EP;2007;Electronic;House;366;rest033;Rest;Kay Grove;2;2;03;05;1;1;http://archive.org/details/rest033-kay_grove_-_brothers_ep;1;2013-03-31 09:35:47;2013-03-31 09:35:47;2013-03-31 09:35:47;?
rest03354nt04;Kay Grove;Night Time;Brothers EP;2007;Electronic;House;361;rest033;Rest;Kay Grove;?;?;04;05;1;1;http://archive.org/details/rest033-kay_grove_-_brothers_ep;?;?;?;?;?
rest03373bp05;Kay Grove;Brothers (PNFA Remix);Brothers EP;2007;Electronic;House;416;rest033;Rest;Kay Grove;?;?;05;05;1;1;http://archive.org/details/rest033-kay_grove_-_brothers_ep;?;?;?;?;?
SOSEP04546u01;Cooked Audio;U2;U2;2012;Electronic;Dubstep;263;SOSEP045;Sostanze;Cooked Audio;2;3;01;03;1;1;http://archive.org/details/SOSEP045;1;2013-02-13 21:47:46;2013-02-13 21:47:46;2013-02-13 21:47:46;?
SOSEP04525bi02;Cooked Audio;Bass In Your Face (Original Mix);U2;2012;Electronic;Dubstep;327;SOSEP045;Sostanze;Cooked Audio;2;3;02;03;1;1;http://archive.org/details/SOSEP045;2;2013-03-03 11:03:06;2013-04-12 20:44:46;2013-03-03 11:03:06, 2013-04-12 20:44:46;?
SOSEP04514bi03;Nezoomie;Bass in Your Face (NeZoomie Remix);U2;2012;Electronic;Dubstep;307;SOSEP045;Sostanze;Cooked Audio;4;3;03;03;1;1;http://archive.org/details/SOSEP045;1;2013-04-12 20:34:31;2013-04-12 20:34:31;2013-04-12 20:34:31;?
SOSLP04408c01;Digi G' Alessio;Clown;Cirque de Poche;2012;Electronic;Disco;163;SOSLP044;Sostanze;Digi G' Alessio;1;2;01;08;1;1;http://archive.org/details/SOSLP044;2;2013-02-25 23:48:08;2013-04-23 23:54:21;2013-02-25 23:48:08, 2013-04-23 23:54:21;?
SOSLP04461m02;Digi G' Alessio;Manager;Cirque de Poche;2012;Electronic;Disco;180;SOSLP044;Sostanze;Digi G' Alessio;2;2;02;08;1;1;http://archive.org/details/SOSLP044;3;2013-02-26 01:06:48;2013-04-14 11:16:49;2013-02-26 01:06:48, 2013-03-03 19:09:18, 2013-04-14 11:16:49;?
SOSLP04433dd03;Digi G' Alessio;Dresseur de Lions;Cirque de Poche;2012;Electronic;Disco;64;SOSLP044;Sostanze;Digi G' Alessio;2;2;03;08;1;1;http://archive.org/details/SOSLP044;1;2013-02-26 01:09:47;2013-02-26 01:09:47;2013-02-26 01:09:47;?
SOSLP04424j04;Digi G' Alessio;Jongleur;Cirque de Poche;2012;Electronic;Disco;176;SOSLP044;Sostanze;Digi G' Alessio;2;2;04;08;1;1;http://archive.org/details/SOSLP044;1;2013-02-26 01:10:51;2013-02-26 01:10:51;2013-02-26 01:10:51;?
SOSLP04467t05;Digi G' Alessio;Trapeziste;Cirque de Poche;2012;Electronic;Disco;99;SOSLP044;Sostanze;Digi G' Alessio;2;2;05;08;1;1;http://archive.org/details/SOSLP044;1;2013-02-26 01:13:08;2013-02-26 01:13:08;2013-02-26 01:13:08;?
SOSLP04418a06;Digi G' Alessio;Acrobate;Cirque de Poche;2012;Electronic;Disco;173;SOSLP044;Sostanze;Digi G' Alessio;1;2;06;08;1;1;http://archive.org/details/SOSLP044;1;2013-02-26 01:14:41;2013-02-26 01:14:41;2013-02-26 01:14:41;?
SOSLP04458i07;Digi G' Alessio;Illusioniste;Cirque de Poche;2012;Electronic;Disco;171;SOSLP044;Sostanze;Digi G' Alessio;2;2;07;08;1;1;http://archive.org/details/SOSLP044;2;2013-02-26 01:17:33;2013-04-23 23:54:43;2013-02-26 01:17:33, 2013-04-23 23:54:43;?
SOSLP04496gf08;Digi G' Alessio;Grande Finale;Cirque de Poche;2012;Electronic;Disco;131;SOSLP044;Sostanze;Digi G' Alessio;3;2;08;08;1;1;http://archive.org/details/SOSLP044;1;2013-02-26 01:20:24;2013-02-26 01:20:24;2013-02-26 01:20:24;?
SSTAR1833v01;Dissociactive vs Sorrowmurk;Vitamin-K;Blast From The Past;2012;Electronic;Trance;424;SSTAR18;Sun Station;Dissociactive vs Sorrowmurk;2;3;01;05;1;1;http://archive.org/details/SSTAR18;1;2013-02-26 01:21:28;2013-02-26 01:21:28;2013-02-26 01:21:28;?
SSTAR1831sg02;Dissociactive vs Sorrowmurk;So Good;Blast From The Past;2012;Electronic;Trance;410;SSTAR18;Sun Station;Dissociactive vs Sorrowmurk;2;3;02;05;1;1;http://archive.org/details/SSTAR18;2;2013-02-26 01:26:04;2013-04-11 00:08:24;2013-02-26 01:26:04, 2013-04-11 00:08:24;?
SSTAR1891d03;Dissociactive vs Sorrowmurk;Distortion;Blast From The Past;2012;Electronic;Trance;392;SSTAR18;Sun Station;Dissociactive vs Sorrowmurk;2;3;03;05;1;1;http://archive.org/details/SSTAR18;2;2013-02-26 01:32:54;2013-04-11 00:08:40;2013-02-26 01:32:54, 2013-04-11 00:08:40;?
SSTAR1882hb04;Dissociactive vs Sorrowmurk;Huga Buga;Blast From The Past;2012;Electronic;Trance;405;SSTAR18;Sun Station;Dissociactive vs Sorrowmurk;3;3;04;05;1;1;http://archive.org/details/SSTAR18;2;2013-02-26 01:39:26;2013-04-11 00:09:01;2013-02-26 01:39:26, 2013-04-11 00:09:01;?
SSTAR1852v05;Dissociactive vs Sorrowmurk;Vanga;Blast From The Past;2012;Electronic;Trance;391;SSTAR18;Sun Station;Dissociactive vs Sorrowmurk;2;3;05;05;1;1;http://archive.org/details/SSTAR18;2;2013-02-26 01:46:11;2013-04-11 00:10:06;2013-02-26 01:46:11, 2013-04-11 00:10:06;?
SNTKDIG2977s01;Nexus VI;Simulacrum;Decaying Society Redux;2013;Electronic;IDM, Dark;307;SNTK-DIG-29;Synthematik;Nexus VI;2;2;01;11;1;1;http://archive.org/details/sntkdig29;1;2013-04-08 22:16:32;2013-04-08 22:16:32;2013-04-08 22:16:32;?
SNTKDIG2981ds02;Nexus VI;Decaying Society;Decaying Society Redux;2013;Electronic;IDM, Dark;261;SNTK-DIG-29;Synthematik;Nexus VI;2;2;02;11;1;1;http://archive.org/details/sntkdig29;1;2013-03-03 13:19:31;2013-03-03 13:19:31;2013-03-03 13:19:31;?
SNTKDIG2977af03;Nexus VI;Another Farewell;Decaying Society Redux;2013;Electronic;IDM, Dark;287;SNTK-DIG-29;Synthematik;Nexus VI;?;?;03;11;1;1;http://archive.org/details/sntkdig29;?;?;?;?;?
SNTKDIG2977mo04;Nexus VI;Microfilm Of Love;Decaying Society Redux;2013;Electronic;IDM, Dark;246;SNTK-DIG-29;Synthematik;Nexus VI;?;?;04;11;1;1;http://archive.org/details/sntkdig29;?;?;?;?;?
SNTKDIG2974ma05;Nexus VI;Mechanical Angel;Decaying Society Redux;2013;Electronic;IDM, Dark;285;SNTK-DIG-29;Synthematik;Nexus VI;2;2;05;11;1;1;http://archive.org/details/sntkdig29;1;2013-02-19 20:21:53;2013-02-19 20:21:53;2013-02-19 20:21:53;?
SNTKDIG2987a06;Nexus VI;Away;Decaying Society Redux;2013;Electronic;IDM, Dark;286;SNTK-DIG-29;Synthematik;Nexus VI;?;?;06;11;1;1;http://archive.org/details/sntkdig29;?;?;?;?;?
SNTKDIG2963lt07;Nexus VI;Late Train;Decaying Society Redux;2013;Electronic;IDM, Dark;346;SNTK-DIG-29;Synthematik;Nexus VI;?;?;07;11;1;1;http://archive.org/details/sntkdig29;1;2013-03-25 22:24:24;2013-03-25 22:24:24;2013-03-25 22:24:24;?
SNTKDIG2937p08;Nexus VI;Portent;Decaying Society Redux;2013;Electronic;IDM, Dark;284;SNTK-DIG-29;Synthematik;Nexus VI;?;?;08;11;1;1;http://archive.org/details/sntkdig29;?;?;?;?;?
SNTKDIG2974ro09;Nexus VI;Rivers of Light;Decaying Society Redux;2013;Electronic;IDM, Dark;314;SNTK-DIG-29;Synthematik;Nexus VI;?;?;09;11;1;1;http://archive.org/details/sntkdig29;?;?;?;?;?
SNTKDIG2955be10;Nexus VI;Behind Enemy Lines;Decaying Society Redux;2013;Electronic;IDM, Dark;381;SNTK-DIG-29;Synthematik;Nexus VI;2;2;10;11;1;1;http://archive.org/details/sntkdig29;1;2013-02-14 14:02:51;2013-02-14 14:02:51;2013-02-14 14:02:51;?
SNTKDIG2960sd11;Nexus VI;System Download Complete;Decaying Society Redux;2013;Electronic;IDM, Dark;321;SNTK-DIG-29;Synthematik;Nexus VI;2;2;11;11;1;1;http://archive.org/details/sntkdig29;1;2013-04-13 23:13:56;2013-04-13 23:13:56;2013-04-13 23:13:56;?
tou27373aj01;Phish Funk;Aquarius (JMD remix);Phish Funk Remixes;2010;Electronic;House;325;tou273;Toucan Music;Phish Funk;3;3;01;02;1;1;http://archive.org/details/tou273;1;2013-02-16 00:46:16;2013-02-16 00:46:16;2013-02-16 00:46:16;http://archive.org/download/tou273/tou273a.mp3
tou27391bg02;Phish Funk;Beautiful Geometry (Marc Burt remix);Phish Funk Remixes;2010;Electronic;House;328;tou273;Toucan Music;Phish Funk;3;2;02;02;1;1;http://archive.org/details/tou273;1;2013-02-16 00:51:42;2013-02-16 00:51:42;2013-02-16 00:51:42;http://archive.org/download/tou273/tou273b.mp3
one0394p01;Randomajestiq;Penikolada;Deepmove Mode EP;2004;Electronic;IDM;223;one03;One;Randomajestiq;2;3;01;04;1;1;http://archive.org/details/one03;1;2013-02-13 22:16:45;2013-02-13 22:16:45;2013-02-13 22:16:45;?
one0328j02;Randomajestiq, Evolver;Jazzmachinn;Deepmove Mode EP;2004;Electronic;IDM;366;one03;One;Randomajestiq;3;2;02;04;1;1;http://archive.org/details/one03;1;2013-02-16 15:29:21;2013-02-16 15:29:21;2013-02-16 15:29:21;?
one0398g003;Randomajestiq;Gravity 0;Deepmove Mode EP;2004;Electronic;IDM;230;one03;One;Randomajestiq;2;2;03;04;1;1;http://archive.org/details/one03;2;2013-02-16 15:30:51;2013-04-04 22:38:06;2013-02-16 15:30:51, 2013-04-04 22:38:06;?
one0369i404;Randomajestiq;Island 4d;Deepmove Mode EP;2004;Electronic;IDM;300;one03;One;Randomajestiq;2;2;04;04;1;1;http://archive.org/details/one03;2;2013-02-16 15:41:14;2013-04-13 23:27:56;2013-02-16 15:41:14, 2013-04-13 23:27:56;?
one01114c01;Kwook!;Cloudhopper;Immiscible EP;2005;Electronic;Ambient;600;one011;One;Kwook!;2;1;01;04;1;1;http://archive.org/details/one011;2;2013-02-13 22:18:01;2013-04-21 22:50:48;2013-02-13 22:18:01, 2013-04-21 22:50:48;?
one01137w02;Kwook!;Washerloop;Immiscible EP;2005;Electronic;Ambient;367;one011;One;Kwook!;2;2;02;04;1;1;http://archive.org/details/one011;1;2013-02-16 15:46:15;2013-02-16 15:46:15;2013-02-16 15:46:15;?
one01140ab03;Kwook!;Apolloguiltly (Black Spectres);Immiscible EP;2005;Electronic;Ambient;689;one011;One;Kwook!;1;1;03;04;1;1;http://archive.org/details/one011;1;2013-02-16 15:49:17;2013-02-16 15:49:17;2013-02-16 15:49:17;?
one01193p04;Kwook!;Psychopomp;Immiscible EP;2005;Electronic;Ambient;287;one011;One;Kwook!;3;1;04;04;1;1;http://archive.org/details/one011;1;2013-02-16 15:52:40;2013-02-16 15:52:40;2013-02-16 15:52:40;?
one01843n01;bad loop;nio;Luo;2005;Electronic;Minimal;379;one018;One;bad loop;2;2;01;06;1;1;http://archive.org/details/one018;1;2013-03-30 19:49:08;2013-03-30 19:49:08;2013-03-30 19:49:08;?
one01821ev02;bad loop;eri valeire;Luo;2005;Electronic;Minimal;413;one018;One;bad loop;3;1;02;06;1;1;http://archive.org/details/one018;2;2013-02-13 22:09:00;2013-04-10 21:53:20;2013-02-13 22:09:00, 2013-04-10 21:53:20;?
one01810ki03;bad loop;kauniit ihmiset;Luo;2005;Electronic;Minimal;281;one018;One;bad loop;2;2;03;06;1;1;http://archive.org/details/one018;1;2013-04-08 23:12:00;2013-04-08 23:12:00;2013-04-08 23:12:00;?
one01824m04;bad loop;mmin;Luo;2005;Electronic;Minimal;347;one018;One;bad loop;2;1;04;06;1;1;http://archive.org/details/one018;1;2013-02-13 22:11:54;2013-02-13 22:11:54;2013-02-13 22:11:54;?
one018323o05;bad loop;3b or t;Luo;2005;Electronic;Minimal;84;one018;One;bad loop;1;1;05;06;1;1;http://archive.org/details/one018;1;2013-02-13 22:15:20;2013-02-13 22:15:20;2013-02-13 22:15:20;?
one01886kn06;bad loop;kannas nsp;Luo;2005;Electronic;Minimal;424;one018;One;bad loop;2;2;06;06;1;1;http://archive.org/details/one018;1;2013-04-10 21:56:24;2013-04-10 21:56:24;2013-04-10 21:56:24;?
one03014pw01;relative q;pittsburgh winters have killed better men than i;small craft exercise caution;2007;Electronic;Indie;576;one030;One;relative q;?;?;01;07;1;1;http://archive.org/details/one030;?;?;?;?;?
one03035sr02;relative q;sun rises over the undeserved;small craft exercise caution;2007;Electronic;Indie;365;one030;One;relative q;?;?;02;07;1;1;http://archive.org/details/one030;?;?;?;?;?
one03092fs03;relative q;fairer shores;small craft exercise caution;2007;Electronic;Indie;412;one030;One;relative q;?;?;03;07;1;1;http://archive.org/details/one030;?;?;?;?;?
one03000tg04;relative q;the ghosts came quickly;small craft exercise caution;2007;Electronic;Indie;388;one030;One;relative q;2;2;04;07;1;1;http://archive.org/details/one030;1;2013-02-13 21:56:23;2013-02-13 21:56:23;2013-02-13 21:56:23;?
one03081ns05;relative q;no sympathy;small craft exercise caution;2007;Electronic;Indie;351;one030;One;relative q;?;?;05;07;1;1;http://archive.org/details/one030;?;?;?;?;?
one03003fa06;relative q;farewells and goodbyes;small craft exercise caution;2007;Electronic;Indie;335;one030;One;relative q;?;?;06;07;1;1;http://archive.org/details/one030;1;2013-04-13 23:34:29;2013-04-13 23:34:29;2013-04-13 23:34:29;?
one03021my07;relative q;man your battle stations;small craft exercise caution;2007;Electronic;Indie;463;one030;One;relative q;2;2;07;07;1;1;http://archive.org/details/one030;1;2013-03-03 00:54:44;2013-03-03 00:54:44;2013-03-03 00:54:44;?
tou27046ot01;JMD;On Target (2010 remix);JMD remixes;2010;Electronic;Trance;398;tou270;Toucan Music;JMD;3;3;01;02;1;1;http://archive.org/details/tou270;1;2013-02-13 21:49:45;2013-02-13 21:49:45;2013-02-13 21:49:45;?
tou27037a202;JMD;Airstrike (2010 remix);JMD remixes;2010;Electronic;Trance;374;tou270;Toucan Music;JMD;2;3;02;02;1;1;http://archive.org/details/tou270;1;2013-02-16 16:07:51;2013-02-16 16:07:51;2013-02-16 16:07:51;?
waagrel00324r01;Apta;Rise;Algorithms EP;2012;Rock;Post Rock, Experimental;304;waag_rel003;We Are All Ghosts;Apta;3;2;01;04;1;1;http://archive.org/details/waag_rel003;1;2013-04-16 23:32:53;2013-04-16 23:32:53;2013-04-16 23:32:53;?
